Karma Shakya,28.0
Alok Nembang,33.0
Moe Yoshizawa,19.0
Arisa Nakamura,21.0
Chae-rin Lee,24.0
Zilin Luo,25.0
Doris Yeh,22.0
Cathy Bordalba,25.0
Yanika Thongprayoon,19.0
Ly Diomampo,31.0
Park Yoochun,20.0
Apples Arizabal,27.0
James Bimby Aquino,7.0
Manami Higa,22.0
Akiko Solon,21.0
Alexa Ilacad,19.0
Joon-hyung Yong,21.0
Daniella Sya,21.0
Evan Sanders,24.0
Evan Sanders,30.0
Suzuka Morita,20.0
Joon Lee,22.0
Alicia Liu,20.0
Yui Tatsumi,20.0
Chihiro Hara,23.0
Cheryl Torrenueva,27.0
Park Si-Hoo,25.0
Hyoyeon,25.0
Moon Chae-won,25.0
Jonghyun,20.0
Fonthip Watcharatrakul,23.0
Jay Park,21.0
Ji-Yeon Park,21.0
Ha-Ra Goo,21.0
Yuya Matsushita,22.0
Jung Il Woo,21.0
Park Hae Jin,24.0
Yuja Wang,23.0
Hadaa Sendoo,48.0
Vindy Lee,27.0
Seohyun,23.0
Dae-Sung Kang,21.0
Lia Cruz,24.0
Amber Liu,20.0
Victoria Song,21.0
Seung-Hyun Lee,23.0
Sooyoung,23.0
Akiho Yoshizawa,22.0
Kana Nishino,20.0
Yuri Kwon,21.0
Airi & Meiri,19.0
Airi & Meiri,20.0
Hime Tsukino,25.0
Yuzuru Hanyu,15.0
Runa Akasaka,34.0
Mary Kom,27.0
Alexander Wang (designer),25.0
Miki Mizuasa,24.0
Damiana Eugenio,14.0
Rin Aoki,21.0
Go Ara,20.0
Kana Hanazawa,23.0
Riko Tachibana,23.0
Tablo,23.0
Sun-kyun Lee,31.0
Mai Oshima,25.0
Chihiro Hasegawa,19.0
Karina,24.0
Daniel Mananta,21.0
Ayame Ikehata,22.0
Ryeo-wook Kim,19.0
Kyu-hyun Cho,23.0
Lee Ha-nui,24.0
Danson Tang,23.0
Aki Tomosaki,23.0
Sakura Sakurada,21.0
Leeteuk,24.0
Eunhyuk,23.0
Nam Gyu-Ri,23.0
Saya Misaki,22.0
Kaoru Kuroki,53.0
Sayaka Andô,21.0
Kesarin Chaichalermpol,21.0
Hee-chul Kim,21.0
Dolzura Cortez,29.0
Mami Matsuyama,21.0
Chyi Chin,36.0
Azusa Hibino,7.0
Kim Bum Soo,22.0
Rui En,28.0
Jeong-hwa Eom,26.0
Ae-ra Shin,29.0
Apasra Hongsakula,24.0
Nana Keum,27.0
Ryu Shi-won,26.0
John Myung,36.0
Erika Fong,27.0
Jennifer Tse,25.0
Oshima Yuko,20.0
Wenwen Han,16.0
Sandra Cho,29.0
Ryan Christian Recto,16.0
Shôko Hamada,20.0
Ah-in Yoo,19.0
Edgar Allan Guzman,24.0
Min-ki Lee,24.0
Renz Fernandez,29.0
Rena Murakami,19.0
Godfrey Kao,28.0
Akina Minami,21.0
